Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  64 bit (fpc 3.3.1 x86_64-Linux),10001182
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AsymmetricTop,Ground,68,O-,12,Ground,67,O-,12,1311832.11031093,8.58725876421569E-7,70068660.9388269,68756828.828516,20.0741644043075,0.0115508252775258,0,"qR23,45(67)",v=0 68 23 46 - v=0 67 23 45
AsymmetricTop,Ground,68,O+,12,Ground,67,O+,12,1311832.110311,8.58725876421655E-7,70068660.938827,68756828.828516,20.0741644043074,0.0115508252775277,0,"qR23,44(67)",v=0 68 23 45 - v=0 67 23 44
AsymmetricTop,Ground,23,E-,4,Ground,23,E+,4,1311903.80205274,9.81388692446927E-7,8326188.05696202,7014284.25490928,0.00117745039498293,1.97520450586899E-6,0,"sQ6,17(23)",v=0 23  8 16 - v=0 23  6 17
AsymmetricTop,Ground,23,E+,5,Ground,23,E-,3,1311908.9564536,9.81395293394254E-7,8326188.0584592,7014279.1020056,0.00117744856024503,1.97522470952537E-6,0,"sQ6,18(23)",v=0 23  8 15 - v=0 23  6 18
AsymmetricTop,Ground,68,E-,11,Ground,67,E-,11,1312000.12422147,1.21710101624097E-6,67958464.4338354,66646464.3096139,20.2947579406816,0.0116822439462727,0,"qR22,46(67)",v=0 68 22 47 - v=0 67 22 46
AsymmetricTop,Ground,68,E+,12,Ground,67,E+,12,1312000.1242215,1.21710101624102E-6,67958464.4338354,66646464.3096139,20.2947579406816,0.0116822439462735,0,"qR22,45(67)",v=0 68 22 46 - v=0 67 22 45
AsymmetricTop,Ground,68,O-,11,Ground,67,O-,11,1312192.96900761,1.69825183666996E-6,65942616.8480494,64630423.8790418,20.5055468290887,0.0118087856925967,0,"qR21,47(67)",v=0 68 21 48 - v=0 67 21 47
AsymmetricTop,Ground,68,O+,11,Ground,67,O+,11,1312192.96900763,1.69825183666998E-6,65942616.8480494,64630423.8790418,20.5055468290887,0.0118087856925971,0,"qR21,46(67)",v=0 68 21 47 - v=0 67 21 46
AsymmetricTop,Ground,22,E-,4,Ground,22,E+,4,1312374.99387529,9.08832129570765E-7,7882505.18794585,6570130.19407056,0.00101491809953014,1.7801379451653E-6,0,"sQ6,16(22)",v=0 22  8 15 - v=0 22  6 16
AsymmetricTop,Ground,22,E+,5,Ground,22,E-,3,1312378.02306699,9.08835723532453E-7,7882505.18867102,6570127.16560403,0.00101491717339443,1.78014864737828E-6,0,"sQ6,17(22)",v=0 22  8 14 - v=0 22  6 17
AsymmetricTop,Ground,68,E-,10,Ground,67,E-,10,1312415.83331566,2.3328444068919E-6,64021207.7668409,62708791.9335253,20.7065309558156,0.0119306057927516,0,"qR20,48(67)",v=0 68 20 49 - v=0 67 20 48
AsymmetricTop,Ground,68,E+,11,Ground,67,E+,11,1312415.83331569,2.332844406892E-6,64021207.7668409,62708791.9335252,20.7065309558156,0.0119306057927525,0,"qR20,47(67)",v=0 68 20 48 - v=0 67 20 47
AsymmetricTop,Ground,68,O+,10,Ground,67,O+,10,1312675.35451255,3.15486807832769E-6,62194351.442531,60881676.0880184,20.8977101708632,0.0120479030085707,0,"qR19,48(67)",v=0 68 19 49 - v=0 67 19 48
AsymmetricTop,Ground,68,O-,10,Ground,67,O-,10,1312675.35451262,3.15486807832803E-6,62194351.442531,60881676.0880184,20.8977101708632,0.0120479030085725,0,"qR19,49(67)",v=0 68 19 50 - v=0 67 19 49
AsymmetricTop,Ground,21,E-,4,Ground,21,E+,4,1312786.41677534,8.31725030145872E-7,7458160.42511956,6145374.00834422,0.000867277731309264,1.5934311281108E-6,0,"sQ6,15(21)",v=0 21  8 14 - v=0 21  6 15
AsymmetricTop,Ground,21,E+,5,Ground,21,E-,3,1312788.15156862,8.31726914413949E-7,7458160.42545827,6145372.27388965,0.000867277279470336,1.59343661492289E-6,0,"sQ6,16(21)",v=0 21  8 13 - v=0 21  6 16
AsymmetricTop,Ground,67,E+,5,Ground,67,E-,3,1312956.8689883,4.03972133275736E-8,47170271.3680424,45857314.4990541,0.0241800279866666,0.0000141558431960956,0,"sQ6,62(67)",v=0 67  8 59 - v=0 67  6 62
AsymmetricTop,Ground,68,E-,9,Ground,67,E-,9,1312980.14311575,4.20039792247564E-6,60462195.5147827,59149215.3716669,21.0790842750479,0.012160935387025,0,"qR18,50(67)",v=0 68 18 51 - v=0 67 18 50
AsymmetricTop,Ground,68,E+,10,Ground,67,E+,10,1312980.14311575,4.20039792247564E-6,60462195.5147827,59149215.3716669,21.0790842750479,0.0121609353870251,0,"qR18,49(67)",v=0 68 18 50 - v=0 67 18 49
AsymmetricTop,Ground,20,E-,4,Ground,20,E+,4,1313143.5740275,7.51314681671802E-7,7053147.40052977,5740003.82650227,0.00073385865937801,1.41522841086144E-6,0,"sQ6,14(20)",v=0 20  8 13 - v=0 20  6 14
AsymmetricTop,Ground,20,E+,5,Ground,20,E-,3,1313144.5396518,7.51315629383319E-7,7053147.40068172,5740002.86102992,0.000733858447132834,1.41523112363135E-6,0,"sQ6,15(20)",v=0 20  8 12 - v=0 20  6 15
AsymmetricTop,Ground,68,O-,9,Ground,67,O-,9,1313341.54985488,5.50571500501431E-6,58824933.6161489,57511592.066294,21.2506530021347,0.0122700434003825,0,"qR17,51(67)",v=0 68 17 52 - v=0 67 17 51
AsymmetricTop,Ground,68,O+,9,Ground,67,O+,9,1313341.5498549,5.50571500501434E-6,58824933.6161489,57511592.066294,21.2506530021347,0.0122700434003829,0,"qR17,50(67)",v=0 68 17 51 - v=0 67 17 50
AsymmetricTop,Ground,71,E-,1,Ground,70,E-,1,1313430.53297684,0.0000346827206208054,47975603.1681546,46662172.6351778,23.5960659585021,0.0130552809346197,0,"qR2,69(70)",v=0 71  2 70 - v=0 70  2 69
AsymmetricTop,Ground,71,O+,1,Ground,70,O+,1,1313430.67752164,0.0000346827314146832,47975602.6890767,46662172.0115551,23.5960660176873,0.0130552852776199,0,"qR1,69(70)",v=0 71  1 70 - v=0 70  1 69
AsymmetricTop,Ground,19,E-,4,Ground,19,E+,4,1313451.62257162,6.68937431891297E-7,6667460.04451042,5354008.42193879,0.000613995443697076,1.2456731949267E-6,0,"sQ6,13(19)",v=0 19  8 12 - v=0 19  6 13
AsymmetricTop,Ground,19,E+,5,Ground,19,E-,3,1313452.14338437,6.68937887115369E-7,6667460.04457559,5354007.90119121,0.000613995348139629,1.24567448287152E-6,0,"sQ6,14(19)",v=0 19  8 11 - v=0 19  6 14
AsymmetricTop,Ground,18,E-,4,Ground,18,E+,4,1313715.40138521,5.85989379108629E-7,6301092.58367165,4987377.18228644,0.000507027690081696,1.08491362115008E-6,0,"sQ6,12(18)",v=0 18  8 11 - v=0 18  6 12
AsymmetricTop,Ground,18,E+,5,Ground,18,E-,3,1313715.67259205,5.85989586812119E-7,6301092.58369822,4987376.91110617,0.00050702764907118,1.08491420531504E-6,0,"sQ6,13(18)",v=0 18  8 10 - v=0 18  6 13
AsymmetricTop,Ground,68,E-,8,Ground,67,E-,8,1313774.81836282,7.10475461119528E-6,57282824.0266746,55969049.2083118,21.4124159937189,0.0123756847723009,0,"qR16,52(67)",v=0 68 16 53 - v=0 67 16 52
AsymmetricTop,Ground,68,E+,9,Ground,67,E+,9,1313774.81836367,7.10475461120241E-6,57282824.0266769,55969049.2083132,21.4124159937189,0.0123756847723251,0,"qR16,51(67)",v=0 68 16 52 - v=0 67 16 51
AsymmetricTop,Ground,17,E-,4,Ground,17,E+,4,1313939.4533272,5.03894465895055E-7,5954039.53917059,4640100.0858434,0.00041230008276978,9.33109844258341E-7,0,"sQ6,11(17)",v=0 17  8 10 - v=0 17  6 11
AsymmetricTop,Ground,17,E+,5,Ground,17,E-,3,1313939.58909406,5.03894555321673E-7,5954039.53918081,4640099.95008675,0.000412300066103194,9.33110095788241E-7,0,"sQ6,12(17)",v=0 17  8  9 - v=0 17  6 12
AsymmetricTop,Ground,16,E-,4,Ground,16,E+,4,1314128.04186742,4.24070966068885E-7,5626295.72523704,4312167.68336962,0.000329162645781505,7.90443780233808E-7,0,"sQ6,10(16)",v=0 16  8  9 - v=0 16  6 10
AsymmetricTop,Ground,16,E+,5,Ground,16,E-,3,1314128.1068653,4.24071002105032E-7,5626295.72524072,4312167.61837542,0.000329162639420292,7.90443882246176E-7,0,"sQ6,11(16)",v=0 16  8  8 - v=0 16  6 11
AsymmetricTop,Ground,64,O+,4,Ground,64,O-,3,1314206.28373338,4.94805020173068E-8,42715765.9505194,41401559.666786,0.0144939372480694,8.90530130925647E-6,0,"sQ5,60(64)",v=0 64  7 57 - v=0 64  5 60
AsymmetricTop,Ground,15,E-,4,Ground,15,E+,4,1314285.16383955,3.47897518425278E-7,5317856.24792791,4003571.08408836,0.00025697131307667,6.57132731773759E-7,0,"sQ6,9(15)",v=0 15  8  8 - v=0 15  6  9
AsymmetricTop,Ground,15,E+,5,Ground,15,E-,3,1314285.19340904,3.4789753187614E-7,5317856.24792913,4003571.05452009,0.000256971310820053,6.57132770356657E-7,0,"sQ6,10(15)",v=0 15  8  7 - v=0 15  6 10
AsymmetricTop,Ground,68,O-,8,Ground,67,O-,8,1314300.87435345,9.02592130525358E-6,55836218.0491146,54521917.1747611,21.5643727623831,0.0124784886259687,0,"qR15,53(67)",v=0 68 15 54 - v=0 67 15 53
AsymmetricTop,Ground,68,O+,8,Ground,67,O+,8,1314300.87438203,9.02592130555263E-6,55836218.0491942,54521917.1748121,21.5643727623832,0.0124784886267828,0,"qR15,52(67)",v=0 68 15 53 - v=0 67 15 52
AsymmetricTop,Ground,14,E-,4,Ground,14,E+,4,1314414.55912179,2.76680028467798E-7,5028716.50408551,3714301.94496372,0.000195088933950834,5.33449182818093E-7,0,"sQ6,8(14)",v=0 14  8  7 - v=0 14  6  8
AsymmetricTop,Ground,14,E+,5,Ground,14,E-,3,1314414.57180327,2.76680033056057E-7,5028716.50408589,3714301.93228262,0.0001950889332168,5.33449196251117E-7,0,"sQ6,9(14)",v=0 14  8  6 - v=0 14  6  9
AsymmetricTop,Ground,13,E-,4,Ground,13,E+,4,1314519.71795648,2.11620953065489E-7,4758872.18047634,3444352.46251986,0.000142886917513117,4.19750625337518E-7,0,"sQ6,7(13)",v=0 13  8  6 - v=0 13  6  7
AsymmetricTop,Ground,13,E+,5,Ground,13,E-,3,1314519.72303194,2.11620954470137E-7,4758872.18047644,3444352.4574445,0.000142886917298106,4.19750629567961E-7,0,"sQ6,8(13)",v=0 13  8  5 - v=0 13  6  8
AsymmetricTop,Ground,12,E-,4,Ground,12,E+,4,1314603.88646185,1.53792748726261E-7,4508319.25308817,3193715.36662632,0.0000997478536660372,3.16526168133959E-7,0,"sQ6,6(12)",v=0 12  8  5 - v=0 12  6  6
AsymmetricTop,Ground,12,E+,5,Ground,12,E-,3,1314603.88833261,1.53792749102536E-7,4508319.25308819,3193715.36475558,0.0000997478536107412,3.16526169309798E-7,0,"sQ6,7(12)",v=0 12  8  4 - v=0 12  6  7
AsymmetricTop,Ground,11,E-,4,Ground,11,E+,4,1314670.07076279,1.04117697674267E-7,4277053.98656515,2962383.91580235,0.0000650696874359473,2.24472191500035E-7,0,"sQ6,5(11)",v=0 11  8  4 - v=0 11  6  5
AsymmetricTop,Ground,11,E+,5,Ground,11,E-,3,1314670.0713866,1.04117697759216E-7,4277053.98656515,2962383.91517855,0.0000650696874239253,2.24472191778097E-7,0,"sQ6,6(11)",v=0 11  8  3 - v=0 11  6  6
AsymmetricTop,Ground,10,E-,4,Ground,10,E+,4,1314721.04006721,6.33571282022107E-8,4065072.93376165,2750351.89369443,0.0000382724713870725,1.44620342475555E-7,0,"sQ6,4(10)",v=0 10  8  3 - v=0 10  6  4
AsymmetricTop,Ground,10,E+,5,Ground,10,E-,3,1314721.04025074,6.33571282174172E-8,4065072.93376165,2750351.89351091,0.0000382724713849918,1.44620342528256E-7,0,"sQ6,5(10)",v=0 10  8  2 - v=0 10  6  5
AsymmetricTop,Ground,9,E-,4,Ground,9,E+,4,1314759.32893739,3.21146575816902E-8,3872372.93539735,2557613.60645996,0.0000188096011442215,7.85644550501488E-8,0,"sQ6,3(9)",v=0  9  8  2 - v=0  9  6  3
AsymmetricTop,Ground,9,E+,5,Ground,9,E-,3,1314759.32898329,3.21146575836163E-8,3872372.93539735,2557613.60641406,0.0000188096011439651,7.85644550573046E-8,0,"sQ6,4(9)",v=0  9  8  1 - v=0  9  6  4
AsymmetricTop,Ground,8,E-,4,Ground,8,E+,4,1314787.23894617,1.0861532712396E-8,3698951.11979736,2384163.88085119,6.18727298404471E-6,2.88853830276281E-8,0,"sQ6,2(8)",v=0  8  8  1 - v=0  8  6  2
AsymmetricTop,Ground,8,E+,5,Ground,8,E-,3,1314787.23895536,1.08615327125258E-8,3698951.11979736,2384163.880842,6.18727298402748E-6,2.88853830281531E-8,0,"sQ6,3(8)",v=0  8  8  0 - v=0  8  6  3
AsymmetricTop,Ground,68,E-,7,Ground,67,E-,7,1314949.21498069,0.0000112883927478175,54485604.6086663,53170655.3936857,21.7065226310384,0.0125793430936423,0,"qR14,54(67)",v=0 68 14 55 - v=0 67 14 54
AsymmetricTop,Ground,68,E+,8,Ground,67,E+,8,1314949.21580036,0.0000112883927582879,54485604.611087,53170655.3952867,21.7065226310434,0.012579343117169,0,"qR14,53(67)",v=0 68 14 54 - v=0 67 14 53
AsymmetricTop,Ground,46,E+,3,Ground,46,E-,1,1315597.5512307,9.51963388055994E-8,21914225.7373289,20598628.1860982,0.000998140930024874,8.53374024227798E-7,0,"sQ2,45(46)",v=0 46  4 42 - v=0 46  2 45
AsymmetricTop,Ground,68,E-,3,Ground,67,E-,3,1315600.32772747,0.0000376623672043244,47172914.8267816,45857314.4990541,22.4571474921306,0.0130336866872034,0,"qR6,62(67)",v=0 68  6 63 - v=0 67  6 62
AsymmetricTop,Ground,68,O-,7,Ground,67,O-,7,1315762.80848092,0.0000138981210149312,53231683.2125825,51915920.4041016,21.8388646046304,0.0126795441903871,0,"qR13,55(67)",v=0 68 13 56 - v=0 67 13 55
AsymmetricTop,Ground,68,O+,7,Ground,67,O+,7,1315762.82839181,0.0000138981213190406,53231683.2753473,51915920.4469555,21.8388646048161,0.0126795447661176,0,"qR13,54(67)",v=0 68 13 55 - v=0 67 13 54
AsymmetricTop,Ground,28,O+,6,Ground,29,O+,5,1316651.69907431,9.03889164581951E-8,13507793.0530318,12191141.3539575,0.00024655076242898,3.44751004048391E-7,0,"sP9,20(29)",v=0 28 11 17 - v=0 29  9 20
AsymmetricTop,Ground,28,O-,6,Ground,29,O-,5,1316651.70020217,9.03889166080047E-8,13507793.0530317,12191141.3528296,0.000246550762392187,3.447510048829E-7,0,"sP9,21(29)",v=0 28 11 18 - v=0 29  9 21
AsymmetricTop,Ground,68,E-,6,Ground,67,E-,6,1316806.8434092,0.0000168438134561798,52075489.1326651,50758682.2892559,21.961396978545,0.0127810623559141,0,"qR12,56(67)",v=0 68 12 57 - v=0 67 12 56
AsymmetricTop,Ground,68,E+,7,Ground,67,E+,7,1316807.2467812,0.000016843820657535,52075490.5002891,50758683.2535079,21.9613969845653,0.0127810741049316,0,"qR12,55(67)",v=0 68 12 56 - v=0 67 12 55
AsymmetricTop,Ground,47,O+,7,Ground,48,O+,6,1317275.02443469,3.00391336959966E-8,29690009.3455364,28372734.3211017,0.00108974193834736,9.15568339658744E-7,0,"sP11,37(48)",v=0 47 13 34 - v=0 48 11 37
AsymmetricTop,Ground,47,O-,7,Ground,48,O-,6,1317275.03713863,3.00391342724181E-8,29690009.3455323,28372734.3083936,0.00108974193709233,9.15568365093822E-7,0,"sP11,38(48)",v=0 47 13 35 - v=0 48 11 38
AsymmetricTop,Ground,72,O-,1,Ground,71,O-,1,1317369.5515892,0.0000335234164647419,48327345.5208554,47009975.9692662,23.9756160989228,0.0132003659622011,0,"qR1,71(71)",v=0 72  1 72 - v=0 71  1 71
AsymmetricTop,Ground,72,E+,1,Ground,71,E+,1,1317369.55311503,0.0000335234165727174,48327345.5161369,47009975.9630219,23.9756160994801,0.0132003660083756,0,"qR0,71(71)",v=0 72  0 72 - v=0 71  0 71
AsymmetricTop,Ground,68,O-,6,Ground,67,O-,6,1318184.02178232,0.0000200931822790539,51018616.2302922,49700432.2085099,22.0741156019869,0.0128870112744697,0,"qR11,57(67)",v=0 68 11 58 - v=0 67 11 57
AsymmetricTop,Ground,48,E-,4,Ground,49,E-,2,1318184.99154618,2.54018595004731E-9,25728316.6494695,24410131.6579234,0.0000488231679684478,4.02572999179138E-8,0,"uP4,46(49)",v=0 48  8 41 - v=0 49  4 46
AsymmetricTop,Ground,68,O+,6,Ground,67,O+,6,1318190.69762837,0.0000200933180110149,51018640.8227573,49700450.125129,22.0741157722463,0.0128872071708243,0,"qR11,56(67)",v=0 68 11 57 - v=0 67 11 56
AsymmetricTop,Ground,28,O-,4,Ground,29,O-,2,1318259.73038556,2.37150124928083E-9,10133022.587453,8814762.85706739,3.76036822763648E-6,5.27739753128489E-9,0,"uP3,27(29)",v=0 28  7 22 - v=0 29  3 27
AsymmetricTop,Ground,10,O+,4,Ground,9,O+,3,1319590.76115364,2.26452311448116E-7,3360741.28531192,2041150.52415828,0.000121268247045638,4.63347621081249E-7,0,"sR5,4(9)",v=0 10  7  3 - v=0  9  5  4
AsymmetricTop,Ground,10,O-,4,Ground,9,O-,3,1319590.7746479,2.26452315029763E-7,3360741.28531142,2041150.51066352,0.000121268246347951,4.63347632630207E-7,0,"sR5,5(9)",v=0 10  7  4 - v=0  9  5  5
AsymmetricTop,Ground,81,E-,5,Ground,81,E+,5,1319648.67347738,2.18620745986037E-9,69025465.6895116,67705817.0160342,0.0427125880625743,0.000021028320768853,0,"sQ8,73(81)",v=0 81 10 72 - v=0 81  8 73
AsymmetricTop,Ground,68,E-,5,Ground,67,E-,5,1320046.06563626,0.0000235892673766859,50063567.309182,48743521.2435457,22.1770023961705,0.0130020212387336,0,"qR10,58(67)",v=0 68 10 59 - v=0 67 10 58
AsymmetricTop,Ground,68,E+,6,Ground,67,E+,6,1320133.71144821,0.0000235912321945799,50063923.2796903,48743789.5682421,22.1770066309678,0.0130046137415742,0,"qR10,57(67)",v=0 68 10 58 - v=0 67 10 57
AsymmetricTop,Ground,20,E+,4,Ground,19,E+,3,1320555.50929213,1.60471215267381E-6,5740003.82650227,4419448.31721014,0.00125545190317785,2.46233728145499E-6,0,"sR4,15(19)",v=0 20  6 14 - v=0 19  4 15
AsymmetricTop,Ground,69,O-,3,Ground,68,O-,3,1320811.81961922,0.0000347779237990543,47823090.0807311,46502278.2611119,22.819229769356,0.0132090126117241,0,"qR5,64(68)",v=0 69  5 65 - v=0 68  5 64
AsymmetricTop,Ground,29,O-,3,Ground,28,O-,2,1320979.37444249,3.30891324496752E-6,9577676.98758429,8256697.6131418,0.00477992636587316,6.52106664228218E-6,0,"sR3,26(28)",v=0 29  5 25 - v=0 28  3 26
AsymmetricTop,Ground,31,O-,2,Ground,30,O-,1,1321209.40209128,1.24860886169487E-6,9987401.09187059,8666191.68977932,0.00192516871435376,2.46095995273053E-6,0,"sR1,30(30)",v=0 31  3 29 - v=0 30  1 30
AsymmetricTop,Ground,20,E-,3,Ground,19,E-,2,1321359.00879037,1.6058656236329E-6,5740002.86102992,4418643.85223955,0.00125474317058856,2.46544209901214E-6,0,"sR4,16(19)",v=0 20  6 15 - v=0 19  4 16
AsymmetricTop,Ground,67,O+,4,Ground,66,O+,4,1322166.52884781,0.0000409311460689517,46619342.2990218,45297175.770174,22.1044795261237,0.0132149746565669,0,"qR7,59(66)",v=0 67  7 60 - v=0 66  7 59
AsymmetricTop,Ground,69,E+,3,Ground,68,E+,3,1322268.88087365,0.0000348987408130978,47816275.2711146,46494006.3902409,22.8204162445662,0.0132534647232526,0,"qR4,64(68)",v=0 69  4 65 - v=0 68  4 64
AsymmetricTop,Ground,68,O-,5,Ground,67,O-,5,1322463.06384316,0.0000272429119823687,49213670.4732857,47891207.4094425,22.2699111514116,0.0131283426803418,0,"qR9,59(67)",v=0 68  9 60 - v=0 67  9 59
AsymmetricTop,Ground,68,O+,5,Ground,67,O+,5,1323332.67140825,0.0000272634206030659,49217662.3737693,47894329.702361,22.270009491559,0.0131543160806009,0,"qR9,58(67)",v=0 68  9 59 - v=0 67  9 58
AsymmetricTop,Ground,68,O-,4,Ground,67,O-,4,1323343.09849957,0.0000343894183526303,47807044.802152,46483701.7036524,22.4157537076469,0.0132407163854147,0,"qR7,61(67)",v=0 68  7 62 - v=0 67  7 61
AsymmetricTop,Ground,23,O+,3,Ground,23,O-,1,1323343.78256631,1.30380710169429E-8,6500874.69896584,5177530.91639953,0.0000114695498470055,1.97482170960657E-8,0,"uQ1,23(23)",v=0 23  5 18 - v=0 23  1 23
AsymmetricTop,Ground,18,E+,6,Ground,19,E+,5,1323628.02539024,4.31994100942365E-8,7991088.06996583,6667460.04457559,0.0000482112526608357,1.05512979616589E-7,0,"sP8,11(19)",v=0 18 10  8 - v=0 19  8 11
AsymmetricTop,Ground,18,E-,5,Ground,19,E-,4,1323628.02545541,4.31994100982546E-8,7991088.06996583,6667460.04451042,0.000048211252660312,1.05512979631028E-7,0,"sP8,12(19)",v=0 18 10  9 - v=0 19  8 12
AsymmetricTop,Ground,70,E-,2,Ground,69,E-,2,1324233.35078838,0.0000324234991948711,48394436.296611,47070202.9458226,23.1836585364122,0.0133326892464901,0,"qR4,66(69)",v=0 70  4 67 - v=0 69  4 66
AsymmetricTop,Ground,38,O+,3,Ground,37,O+,2,1324251.56402027,5.00258604045451E-6,15532201.5064397,14207949.9424194,0.0186363747005559,0.0000196265301559837,0,"sR3,34(37)",v=0 38  5 33 - v=0 37  3 34
AsymmetricTop,Ground,70,O+,2,Ground,69,O+,2,1324341.28136753,0.0000324313989703025,48394004.7683165,47069663.486949,23.1837197585169,0.0133359847395198,0,"qR3,66(69)",v=0 70  3 67 - v=0 69  3 66
AsymmetricTop,Ground,68,E-,4,Ground,67,E-,4,1324589.26576453,0.000030908823449968,48468540.717168,47143951.4514034,22.3515083019119,0.0132401009223633,0,"qR8,60(67)",v=0 68  8 61 - v=0 67  8 60
AsymmetricTop,Ground,67,E+,4,Ground,66,E+,4,1325082.6173928,0.0000439471669077607,46220815.8936781,44895733.2762853,22.1641310901526,0.0133385046967946,0,"qR6,60(66)",v=0 67  6 61 - v=0 66  6 60
AsymmetricTop,Ground,68,O+,3,Ground,67,O+,3,1325288.37546575,0.0000386631573299747,47110855.06286,45785566.6873942,22.4756056712839,0.0133347026692465,0,"qR5,62(67)",v=0 68  5 63 - v=0 67  5 62
AsymmetricTop,Ground,56,E+,8,Ground,57,E+,7,1325299.46968315,8.97778980389608E-9,39990614.0492789,38665314.5795958,0.00167066235324697,1.20174866719694E-6,0,"sP12,45(57)",v=0 56 14 42 - v=0 57 12 45
AsymmetricTop,Ground,56,E-,7,Ground,57,E-,6,1325299.4903686,8.97779008523145E-9,39990614.0492685,38665314.5588999,0.00167066235058376,1.20174872155237E-6,0,"sP12,46(57)",v=0 56 14 43 - v=0 57 12 46
AsymmetricTop,Ground,40,O-,3,Ground,40,O+,1,1326079.69452706,1.6248722171808E-7,17045436.1121305,15719356.4176034,0.000768875167358794,7.72931531346227E-7,0,"uQ1,39(40)",v=0 40  5 36 - v=0 40  1 39
AsymmetricTop,Ground,36,O+,2,Ground,35,O+,1,1326500.22470989,2.6697851286063E-6,13479307.4186893,12152807.1939794,0.00713610765244633,7.96749593017747E-6,0,"sR1,34(35)",v=0 36  3 33 - v=0 35  1 34
AsymmetricTop,Ground,64,O-,5,Ground,64,O+,4,1326841.23874464,6.56631370011097E-8,44042607.189264,42715765.9505194,0.0233073324450749,0.0000147374070011418,0,"sQ7,57(64)",v=0 64  9 56 - v=0 64  7 57
AsymmetricTop,Ground,37,E+,7,Ground,38,E+,6,1327766.82566708,7.06332627714458E-8,20315890.7473343,18988123.9216673,0.000562470222976361,6.1300645407694E-7,0,"sP10,28(38)",v=0 37 12 25 - v=0 38 10 28
AsymmetricTop,Ground,37,E-,6,Ground,38,E-,5,1327766.82936046,7.06332631577202E-8,20315890.7473337,18988123.9179733,0.000562470222751072,6.13006458946913E-7,0,"sP10,29(38)",v=0 37 12 26 - v=0 38 10 29
AsymmetricTop,Ground,68,E+,5,Ground,68,E-,3,1327783.75913744,3.30197090335678E-8,48500698.5859191,47172914.8267816,0.0238794695714385,0.0000142477897915544,0,"sQ6,63(68)",v=0 68  8 60 - v=0 68  6 63
AsymmetricTop,Ground,71,O-,2,Ground,70,O-,2,1327803.91795269,0.0000306212454982388,48886493.4910535,47558689.5731008,23.5539598354943,0.0134645258301284,0,"qR3,68(70)",v=0 71  3 69 - v=0 70  3 68
AsymmetricTop,Ground,71,E+,2,Ground,70,E+,2,1327808.56301583,0.0000306215560617181,48886476.8056815,47558668.2426657,23.5539619909784,0.0134646683718652,0,"qR2,68(70)",v=0 71  2 69 - v=0 70  2 68
AsymmetricTop,Ground,47,E-,4,Ground,48,E-,2,1328860.22985444,2.68025460666402E-9,24798160.8695559,23469300.6397015,0.0000436438473321295,3.76442516966156E-8,0,"uP4,45(48)",v=0 47  8 40 - v=0 48  4 45
AsymmetricTop,Ground,32,E-,2,Ground,31,E-,1,1329739.65221422,2.80660282455954E-6,10963136.1398301,9633396.48761583,0.00499018871848237,6.30325396058521E-6,0,"sR2,30(31)",v=0 32  4 29 - v=0 31  2 30
AsymmetricTop,Ground,69,E+,19,Ground,68,E+,19,1330064.66586587,1.88001696573962E-9,107397234.00336,106067169.337495,16.7396662897494,0.00989490430060937,0,"qR36,32(68)",v=0 69 36 33 - v=0 68 36 32
AsymmetricTop,Ground,69,E-,18,Ground,68,E-,18,1330064.66586596,1.88001696573986E-9,107397234.003361,106067169.337495,16.7396662897494,0.00989490430061137,0,"qR36,33(68)",v=0 69 36 34 - v=0 68 36 33
AsymmetricTop,Ground,69,O+,18,Ground,68,O+,18,1330109.0525644,3.2702709788969E-9,104063971.176325,102733862.123761,17.0826722671326,0.0100986678936904,0,"qR35,33(68)",v=0 69 35 34 - v=0 68 35 33
AsymmetricTop,Ground,69,O-,18,Ground,68,O-,18,1330109.05256456,3.27027097889769E-9,104063971.176325,102733862.123761,17.0826722671326,0.0100986678936941,0,"qR35,34(68)",v=0 69 35 35 - v=0 68 35 34
AsymmetricTop,Ground,69,E+,18,Ground,68,E+,18,1330157.42190494,5.59838231092781E-9,100824695.910663,99494538.4887583,17.416016067138,0.010296852136614,0,"qR34,34(68)",v=0 69 34 35 - v=0 68 34 34
AsymmetricTop,Ground,69,E-,17,Ground,68,E-,17,1330157.42190495,5.59838231092791E-9,100824695.910663,99494538.4887583,17.416016067138,0.0102968521366143,0,"qR34,35(68)",v=0 69 34 36 - v=0 68 34 35
AsymmetricTop,Ground,69,O+,17,Ground,68,O+,17,1330210.2656699,9.43231583911844E-9,97679416.919992,96349206.6543221,17.7396976839538,0.0104894721256812,0,"qR33,35(68)",v=0 69 33 36 - v=0 68 33 35
AsymmetricTop,Ground,69,O-,17,Ground,68,O-,17,1330210.26566996,9.43231583911937E-9,97679416.919992,96349206.6543221,17.7396976839538,0.0104894721256826,0,"qR33,36(68)",v=0 69 33 37 - v=0 68 33 36
AsymmetricTop,Ground,69,E-,16,Ground,68,E-,16,1330268.15411568,1.56411761497819E-8,94628144.3056756,93297876.1515599,18.0537171105119,0.0106765453688089,0,"qR32,37(68)",v=0 69 32 38 - v=0 68 32 37
AsymmetricTop,Ground,69,E+,17,Ground,68,E+,17,1330268.15411571,1.56411761497826E-8,94628144.3056756,93297876.1515599,18.0537171105119,0.0106765453688096,0,"qR32,36(68)",v=0 69 32 37 - v=0 68 32 36
