name,smiles,formula,frequency,catalog_frequency,catalog_intensity,deviation,intensity,uncertainty,S,peak_id,experiment,uline,composition,v_qnos,r_qnos,fit,ustate_energy,lstate_energy,interference,weighting,source,public,velocity,discharge,magnet,multiple,final
"buta-1,3-diynylbenzene",,c10h6,12006.593195529003,12006.5997,-3.7835,0.006504470997242606,6.986517381575494,0.0004,0.0,0,6000,False,[],[],"N'=11, J'=7 - N''=10, J''=6",{},5.13879705653369,4.7383,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 12,006.5777]",False
"buta-1,3-diynylbenzene",,c10h6,12010.856378337377,12010.7064,-3.3813,-0.14997833737834299,8.596704285257148,0.0003,0.0,0,6000,False,[],[],"N'=11, J'=9 - N''=10, J''=8",{},3.9421340413006654,3.5415,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 12,010.7065]",False
"buta-1,3-diynylbenzene",,c10h6,12013.116914541637,12013.181,-3.3812,0.06408545836347912,7.327820059795685,0.0003,0.0,0,6000,False,[],[],"N'=11, J'=8 - N''=10, J''=7",{},3.942316585071663,3.5416,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 12,013.1808]",False
3-phenylprop-2-ynenitrile,,c9h5n,12029.204375127221,12029.1249,-2.1618,-0.07947512722057581,28.599395635848456,0.0015,0.0,0,6000,False,[],[],"N'=11, J'=9 - N''=12    10, J''=8",{},3.0836484163294062,2.6824,False,0.0,Catalog,True,0.0,False,False,"[umol-2144, 12,029.2439]",False
"buta-1,3-diynylbenzene",,c10h6,12073.042673400107,12073.0443,-3.0925,0.0016265998929156922,14.801361113177407,0.0005,0.0,0,6000,False,[],[],"N'=11, J'=9 - N''=10, J''=8",{},3.0938134098216707,2.6911,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 12,073.0442]",False
"(Z)-3-penten-1-yne, A state",,c5h6,12076.802652485454,12076.7061,-2.4262,-0.09655248545459472,8.412881032346618,0.0007,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.6049355543220503,0.2021,False,0.0,Catalog,True,0.0,False,False,[],True
"(Z)-3-penten-1-yne, E state",,c5h6,12077.42,12077.439,0.0,0.01900000000023283,7.29,0.002,0.0,0,6000,False,[],[],"2,0,2,1,0,1",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,[],True
"penta-1,3-diyne",,c5h4,12214.421904176144,12214.4741,-1.7055,0.052195823855072376,224.82777562796056,0.0,0.0,0,6000,False,[],[],"N'=3.0, J'=nan - N''=2.0, J''=nan",{},0.8148310001487762,0.4074,False,0.0,Catalog,True,0.0,False,False,[],True
"penta-1,3-diyne,ve1",,c5h4,12217.721780943975,12217.5977,-1.7159,-0.1240809439750592,6.688091682967267,0.0008,0.0,0,6000,False,[],[],"N'=3.0, J'=nan - N''=2.0, J''=nan",{},0.8150351922295523,0.4075,False,0.0,Catalog,True,0.0,False,False,[],True
"penta-1,3-diyne,1v11",,c5h4,12219.91,12219.9227,-2.0242,0.01269999999931315,6.37,0.0016,0.0,0,6000,False,[],[],"N'=3.0, J'=nan - N''=2.0, J''=nan",{},0.8152127458816859,0.4076,False,0.0,Catalog,True,0.0,False,False,"[3-phenylprop-2-ynenitrile, 12,219.6953]",False
"penta-1,3-diyne,1v12",,c5h4,12230.227321472556,12230.1897,-2.0236,-0.037621472554747015,9.217622428704246,0.0011,0.0,0,6000,False,[],[],"N'=3.0, J'=nan - N''=2.0, J''=nan",{},0.8159552161382259,0.408,False,0.0,Catalog,True,0.0,False,False,"[benzaldehyde, 12,230.3123]",False
"penta-1,3-diyne,ve2",,c5h4,12232.298159175569,12232.2075,0.0,-0.09065917556836212,9.103738851205382,0.002,0.0,0,6000,False,[],[],"3,1,2,-1",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,[],True
"penta-1,3-diyne,1v12",,c5h4,12234.561786820625,12234.5529,-2.0234,-0.008886820623956737,11.496174075322433,0.0011,0.0,0,6000,False,[],[],"N'=3.0, J'=nan - N''=2.0, J''=nan",{},0.8162007568242428,0.4081,False,0.0,Catalog,True,0.0,False,False,[],True
"penta-1,3-diyne,ve3",,c5h4,12235.859068508613,12235.7806,0.0,-0.07846850861278654,6.343314485491646,0.002,0.0,0,6000,False,[],[],"3,-1,2,1",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,[],True
so2,,so2,12256.732013726285,12256.584,-6.667,-0.1480137262842618,6.648803918420585,0.0003,0.0,0,6000,False,[],[],"N'=1, J'=1 - N''=2, J''=2",{},2.320835635218015,1.912,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,12265.789187675462,12265.7781,-2.9212,-0.01108767546247691,17.7832519465728,0.0007,0.0,0,6000,False,[],[],"N'=11, J'=10 - N''=10, J''=9",{},2.628042317382781,2.2189,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 12,265.7782]",False
but-3-enenitrile (cis),,c4h5n,12314.49,12314.5469,-2.0843,0.056899999999586726,39.37,0.001,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=2     1, J''=1",{},0.8837690694473708,0.473,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-enenitrile (cis),,c4h5n,12315.066499694209,12315.102,-1.8133,0.035500305792083964,81.0676509816143,0.0008,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},0.8837875855902952,0.473,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-enenitrile (cis),,c4h5n,12315.56,12315.5719,-2.5614,0.011900000001332955,14.5,0.0019,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1     1, J''=1",{},0.8838032597671286,0.473,False,0.0,Catalog,True,0.0,False,False,[],True
buta-2-ynenitrile,,c4h3n,12394.04,12394.0416,-2.751,0.0015999999995983671,18.34,0.0045,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=3     2, J''=2",{},6.004920727215225,5.5915,False,0.0,Catalog,True,0.0,False,False,[],True
buta-2-ynenitrile,,c4h3n,12394.425932837086,12394.4791,-0.9217,0.053167162914178334,46.119524103909356,0.001,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=4     2, J''=2",{},0.8268353206443906,0.4134,False,0.0,Catalog,True,0.0,False,False,"[maleonitrile, 12,394.4752, λ1-oxidanylbenzene (radical), 12,394.4000]",False
λ1-oxidanylbenzene (radical),,c6h5o,12400.950986256465,12401.16,0.0,0.2090137435352517,7.495138597071126,0.05,0.0,0,6000,False,[],[],"3,1,3,3,2,1,2,2",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,[],True
λ1-oxidanylbenzene (radical),,c6h5o,12403.10113060527,12403.11,0.0,0.00886939473093662,6.549908353905715,0.05,0.0,0,6000,False,[],[],"3,1,3,3,2,1,2,2",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,"[vinyl_triacetylene, 12,403.2409]",False
"hepta-2,4,6-triynenitrile",,c7hn,12407.966711631316,12408.0085,-1.4273,0.04178836868413782,9.77796594879398,0.0005,0.0,0,6000,False,[],[],"N'=11.0, J'=nan - N''=10.0, J''=nan",{},2.483286612851348,2.0694,False,0.0,Catalog,True,0.0,False,False,"[6-methylidenecyclohexa-2,4-dien-1-one, 12,407.8755, λ1-oxidanylbenzene (radical), 12,407.8200]",False
"hepta-1,3,5-triyne",,c7h4,12451.810829186039,12451.9043,-1.8235,0.09347081396117574,9.346203860859648,0.0047,0.0,0,6000,False,[],[],"N'=8, J'=8 - N''=7, J''=7",{},1.8690508191323478,1.4537,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-1,3-diene",,c5h6,12463.955158923161,12463.9726,-3.5147,0.0174410768377129,8.7365265647366,0.0011,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=2, J''=2",{},1.541153374289356,1.1254,False,0.0,Catalog,True,0.0,False,False,[],True
"hexa-1,3,5-triynyl radical",,c6h,12476.374440482268,12476.4476,-3.0143,0.07315951773125562,8.323303703172378,0.0014,0.0,0,6000,False,[],[],"N'=4, J'=0 - N''=5 5   3, J''=0",{},1.0633694954981157,0.6472,False,0.0,Catalog,True,0.0,False,False,[],True
"(Z)-but-2-enenitrile, E state",,c4h5n,12517.96,12517.9154,0.0,-0.04459999999926367,16.42,0.002,0.0,0,6000,False,[],[],"2,0,2,2,1,0,1,2",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,"[(Z)-but-2-enenitrile, A state, 12,517.7830]",False
"(Z)-but-2-enenitrile, A state",,c4h5n,12518.31,12518.2848,-2.6215,-0.025200000000040745,39.28,0.0009,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},0.6271650342744779,0.2096,False,0.0,Catalog,True,0.0,False,False,[],True
"(Z)-but-2-enenitrile, E state",,c4h5n,12518.395637317783,12518.4864,0.0,0.09076268221724604,48.81059250524451,0.002,0.0,0,6000,False,[],[],"2,0,2,2,1,0,1,1",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,"[(Z)-but-2-enenitrile, A state, 12,518.2848]",False
"(Z)-but-2-enenitrile, E state",,c4h5n,12519.47,12519.4847,0.0,0.014700000001539593,7.04,0.002,0.0,0,6000,False,[],[],"2,0,2,1,1,0,1,1",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,[],True
umol-1499,,cxhxo,12544.09,12544.1404,-5.8704,0.05040000000008149,6.29,0.0153,0.0,0,6000,False,[],[],"N'=7, J'=6 - N''=6, J''=4",{},3.5979274842564584,3.1795,False,0.0,Catalog,True,0.0,False,False,[],True
"penta-1,4-diyn-3-one",,c5h2o,12549.007171701536,12548.9217,-1.608,-0.08547170153542538,7.42315604725974,0.0005,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.5805869712572956,0.162,False,0.0,Catalog,True,0.0,False,False,"[umol-1313, 12,548.7757]",False
"5-ethylenecyclopenta-1,3-diene",,c6h6,12581.84744891182,12581.8471,-3.1186,-0.0003489118189463625,32.4411290414864,0.0004,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.6331852443832994,0.2135,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclohexa-2,4-dien-1-one",,c6h6o,12642.577860101363,12642.5967,-2.7221,0.01883989863745228,14.103295389370727,0.0012,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=3, J''=3",{},1.2879116329190643,0.8662,False,0.0,Catalog,True,0.0,False,False,[],True
cis-hex-ene-diyene,,c6h4,12657.319853792374,12657.519,-3.4796,0.19914620762574486,6.774722670741019,0.0,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.5730093872688418,0.1508,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclohexa-2,5-dien-1-one",,c6h6o,12669.473551964189,12669.4745,-1.2144,0.0009480358112341492,124.01170246680482,0.0004,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.862808179822856,0.4402,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-1,3-diene",,c5h6,12697.544557455542,12697.543,-3.069,-0.0015574555418425007,17.276796646976038,0.0007,0.0,0,6000,False,[],[],"N'=1, J'=1 - N''=0, J''=0",{},0.4235444442034629,0.0,False,0.0,Catalog,True,0.0,False,False,[],True
3-phenylprop-2-ynenitrile,,c9h5n,12704.545207481864,12704.665,-2.0154,0.11979251813681913,6.664991473071501,0.001,0.0,0,6000,False,[],[],"N'=12, J'=12 - N''=13    11, J''=11",{},2.9278820085520634,2.5041,False,0.0,Catalog,True,0.0,False,False,[],True
3-phenylprop-2-ynenitrile,,c9h5n,12706.232311851772,12706.2739,-4.2071,0.04158814822767454,165.04182008219104,0.0243,0.0,0,6000,False,[],[],"N'=12, J'=12 - N''=11    11, J''=11",{},2.9278356756793396,2.504,False,0.0,Catalog,True,0.0,False,False,"[hexa-1,3,5-triynylbenzene, 12,706.3211, cyclohexa-2,4-dien-1-one, 12,706.2313]",False
(Z)-pent-2-en-4-ynenitrile,,c5h3n,12719.230178152855,12719.266,-2.1291,0.035821847144688945,8.705759398192741,0.0,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=4     2, J''=2",{},1.009869045487462,0.5856,False,0.0,Catalog,True,0.0,False,False,"[cyclohexa-1,3-dien-5-yne, 12,719.0736]",False
but-3-enenitrile (cis),,c4h5n,12731.841167592916,12731.8267,-2.3716,-0.014467592916844296,46.863876696067095,0.031,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=4     2, J''=2",{},1.3084880253405173,0.8838,False,0.0,Catalog,True,0.0,False,False,[],True
maleonitrile,,c4h2n2,12748.197531629485,12748.0306,-3.5233,-0.16693162948467943,8.469742185458603,0.0009,0.0,0,6000,False,[],[],"N'=5, J'=4 - N''=2 5   4, J''=3",{},2.6453285292647353,2.2201,False,0.0,Catalog,True,0.0,False,False,"[hepta-1,2-dien-4,6-diyne, 12,748.3756]",False
"buta-1,3-diynylbenzene",,c10h6,12750.182403866314,12750.1871,-2.9434,0.004696133684774395,30.192272778415756,0.0007,0.0,0,6000,False,[],[],"N'=12, J'=12 - N''=11, J''=11",{},2.9381004623618647,2.5128,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 12,750.1861]",False
1-ethynyl-cycloprop-1-en-2-ylidene,,c5h2,12765.66990150592,12765.6652,-1.8025,-0.004701505920820637,9.56003504590679,0.0015,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},1.6851167562040537,1.2593,False,0.0,Catalog,True,0.0,False,False,[],True
"hepta-1,2,3,4,5-pentaene-6-yne",,c7h4,12784.487869811215,12784.5015,-2.3543,0.013630188785100472,6.846466584844087,0.0009,0.0,0,6000,False,[],[],"N'=7, J'=7 - N''=6, J''=6",{},1.7060450675406917,1.2796,False,0.0,Catalog,True,0.0,False,False,[],True
ethynylbenzene,,c8h6,12787.847009095314,12787.8473,-3.0225,0.00029090468524373136,73.8803855111529,0.0006,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=4, J''=4",{},1.4269566714156632,1.0004,False,0.0,Catalog,True,0.0,False,False,[],True
"ethynylbenzene,v23",,c8h6,12796.512479169167,12796.5128,-3.0219,0.00032083083351608366,35.19190333183402,0.0007,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=4, J''=4",{},1.427245721382357,1.0004,False,0.0,Catalog,True,0.0,False,False,[],True
"(Z)-3-penten-1-yne, A state",,c5h6,12836.330915233737,12836.365,-2.5963,0.034084766262822086,10.681245915442023,0.0011,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=1, J''=0",{},0.9342750476858226,0.5061,False,0.0,Catalog,True,0.0,False,False,"[6-methylidenecyclohexa-2,4-dien-1-one, 12,836.2460]",False
umol-1850,,cxhy,12850.655984561896,12850.7776,-3.8651,0.12161543810361763,8.298298533790838,0.0008,0.0,0,6000,False,[],[],"N'=11, J'=11 - N''=10, J''=10",{},2.578155800273668,2.1495,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile,,c7h5n,12896.36,12896.335,-3.3419,-0.02500000000145519,9.31,0.0003,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=5     4, J''=4",{},1.4367754315647259,1.0066,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile,,c7h5n,12897.554131531868,12897.5865,-1.8714,0.0323684681316081,60.905995188728525,0.0002,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=6     4, J''=4",{},1.43681717711124,1.0066,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile,,c7h5n,12898.783660288002,12899.0059,-3.3418,0.2222397119985544,11.333376974433746,0.0003,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=4     4, J''=4",{},1.4368645231989126,1.0066,False,0.0,Catalog,True,0.0,False,False,[],True
"1H-pyrrole, v12",,c4h5n,12901.698910285231,12901.7842,-5.1733,0.08528971476880542,7.662558628724873,0.008,0.0,0,6000,False,[],[],"N'=4, J'=1 - N''=4     4, J''=2",{},5.862757197311482,5.4324,False,0.0,Catalog,True,0.0,False,False,[],True
"benzonitrile, v21",,c7h5n,12905.93444673943,12905.9476,-1.8709,0.013153260570106795,36.17824473299613,0.0006,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=6     4, J''=4",{},1.437196073386876,1.0067,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-1,3-diene-1-carbonitrile",,c6h5n,12916.2462505333,12916.1505,-4.0,-0.09575053330081573,10.156320451061433,0.044,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1     1, J''=1",{},0.5462364054975659,0.1154,False,0.0,Catalog,True,0.0,False,False,"[hepta-1,2-dien-4,6-diyne, 12,916.2316]",False
(Z)-pent-2-en-4-ynenitrile,,c5h3n,12928.27,12928.2503,-2.3885,-0.019700000000739237,8.45,0.0003,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=2     1, J''=1",{},0.5855400113814737,0.1543,False,0.0,Catalog,True,0.0,False,False,"[umol-1850, 12,928.1019]",False
(Z)-pent-2-en-4-ynenitrile,,c5h3n,12929.07,12929.0236,-2.1175,-0.046399999999266583,12.036,0.0001,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},0.5855658058929554,0.1543,False,0.0,Catalog,True,0.0,False,False,[],True
3-phenylprop-2-ynenitrile,,c9h5n,12932.918314845108,12932.9045,-1.9607,-0.01381484510784503,20.542644575485667,0.0005,0.0,0,6000,False,[],[],"N'=12, J'=12 - N''=13    11, J''=11",{},2.8149952587826608,2.3836,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-2,4-dien-1-one",,c5h4o,12939.333024534335,12939.3315,-1.3463,-0.0015245343347487506,53.87065075718662,0.0005,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.6516096404266447,0.22,False,0.0,Catalog,True,0.0,False,False,[],True
"hepta-1,2,3,4,5-pentaene-6-yne",,c7h4,12941.69,12941.6806,-2.5258,-0.009400000000823638,6.97,0.001,0.0,0,6000,False,[],[],"N'=7, J'=6 - N''=6, J''=5",{},2.2632879979682476,1.8316,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-2,4-dien-1-one, ve1",,c5h4o,12943.667187909577,12943.6679,-1.3461,0.0007120904228941072,9.138161501479736,0.0004,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.6518542871608864,0.2201,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-2,3-dienenitrile",,c4h3n,12963.02822561125,12963.0451,-2.949,0.016874388749783975,10.244624767815342,0.0007,0.0,0,6000,False,[],[],"N'=1, J'=1 - N''=2     2, J''=2",{},0.9491006409794338,0.5167,False,0.0,Catalog,True,0.0,False,False,[],True
"cyanopenta-2,4-diyne-2,2-diyl",,c6hn,12979.347865191368,12979.431,-4.1185,0.08313480863216682,39.88351954349941,0.0,0.0,0,6000,False,[],[],"N'=8, J'=7 - N''=6 6   7, J''=6",{},2.0242472157701847,1.5913,False,0.0,Catalog,True,0.0,False,False,"[buta-1,3-diynylbenzene, 12,979.3467, buta_1,3_diynylbenzene, 12,979.3464]",False
"2-ethynylcyclopenta-1,3-diene",,c7h6,12987.150566907862,12987.1476,-2.4727,-0.0029669078612641897,47.53205378786473,0.0005,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},1.302504613839885,0.8693,False,0.0,Catalog,True,0.0,False,False,[],True
"hexa-4,5-dien-2-ynenitrile",,c6h3n,12994.092913820128,12994.0858,-0.9103,-0.007113820127415238,10.885115814158622,0.0004,0.0,0,6000,False,[],[],"N'=7, J'=7 - N''=8     6, J''=6",{},1.7342360472804155,1.3008,False,0.0,Catalog,True,0.0,False,False,[],True
Artifact,,,12996.62,12996.6,0.0,-0.020000000000436557,10.044,0.0,0.0,0,6000,False,[],[],,{},0.0,0.0,False,0.0,Artifact,False,0.0,False,False,"[(3E)-penta-1,3-dien-1-one (anti), 12,996.7087]",False
"1-ethynylcyclopenta-1,3-diene",,c7h6,13021.50967949458,13021.4615,-3.3431,-0.048179494580836035,10.973851605581062,0.0013,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.5487492023405072,0.1144,False,0.0,Catalog,True,0.0,False,False,[],True
"1-ethynylcyclopenta-1,3-diene",,c7h6,13029.419556088546,13029.4047,-2.8364,-0.014856088546366664,21.82815202026447,0.0006,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},1.309614158972605,0.875,False,0.0,Catalog,True,0.0,False,False,[],True
"5-ethenylidenecyclopenta-1,3-diene",,c7h6,13042.506281880478,13042.5066,-2.8503,0.00031811952248972375,104.49881332130312,0.0008,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},1.3042511913144925,0.8692,False,0.0,Catalog,True,0.0,False,False,[],True
"5-ethenylidenecyclopenta-1,3-diene,v22",,c7h6,13055.339107467844,13055.3279,-2.8502,-0.011207467843632912,6.244617089404895,0.001,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},1.303978863847869,0.8685,False,0.0,Catalog,True,0.0,False,False,[],True
"cyanopenta-2,4-diyne-2,2-diyl",,c6hn,13068.37256356161,13068.1744,-2.4729,-0.19816356161027215,8.670219590102683,0.0,0.0,0,6000,False,[],[],"N'=8, J'=7 - N''=7 7   7, J''=6",{},2.0141073769627655,1.5782,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,13072.970131982946,13072.9615,-3.111,-0.008631982946099015,18.250494664325995,0.0003,0.0,0,6000,False,[],[],"N'=12, J'=11 - N''=11, J''=10",{},3.5204670574307775,3.0844,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 13,072.9649]",False
1-ethynyl-cycloprop-1-en-2-ylidene,,c5h2,13074.704418642,13074.7056,-1.333,0.0011813579985755496,42.088319915818,0.0024,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.6542252343446211,0.2181,False,0.0,Catalog,True,0.0,False,False,[],True
cis-hex-ene-diyene,,c6h4,13083.665843928908,13083.7335,-3.7703,0.06765607109264238,10.241795110766402,0.0,0.0,0,6000,False,[],[],"N'=2, J'=0 - N''=2, J''=1",{},1.081626372674125,0.6452,False,0.0,Catalog,True,0.0,False,False,[],True
"hepta-1,2-dien-4,6-diyne",,c7h4,13095.734472941576,13095.5177,-2.5878,-0.21677294157598226,8.07986499804483,0.0008,0.0,0,6000,False,[],[],"N'=7, J'=6 - N''=6, J''=5",{},2.2387194512751885,1.8019,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,13108.170008215364,13108.185,-3.3927,0.014991784635640215,6.245975291667785,0.0003,0.0,0,6000,False,[],[],"N'=12, J'=9 - N''=11, J''=8",{},4.379541986921499,3.9423,False,0.0,Catalog,True,0.0,False,False,[],True
"1,2,3,4,5,6-heptahexaene-1,1,7-trienyl radical",,c7h,13116.4648543549,13116.4144,-1.1089,-0.050454354899557075,7.70854208700385,0.0012,0.0,0,6000,False,[],[],"N'=8, J'=8 - N''=8     7, J''=7",{},1.8377164901580012,1.4002,False,0.0,Catalog,True,0.0,False,False,[],True
"1,2,3,4,5,6-heptahexaene-1,1,7-trienyl radical",,c7h,13118.13,13118.0431,-1.109,-0.08689999999842257,8.3,0.0012,0.0,0,6000,False,[],[],"N'=8, J'=8 - N''=8     7, J''=7",{},1.8381708177421863,1.4006,False,0.0,Catalog,True,0.0,False,False,[],True
"1,2,3,4,5,6-heptahexaene-1,1,7-trienyl radical",,c7h,13118.93,13119.1222,-3.1845,0.19219999999950232,7.42,0.0024,0.0,0,6000,False,[],[],"N'=8, J'=8 - N''=7     7, J''=7",{},1.8378068126436988,1.4002,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-enenitrile (cis),,c4h5n,13122.93,13122.9212,-2.1823,-0.008799999999610009,24.51,0.0008,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1     1, J''=1",{},0.6578335336434648,0.2201,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-enenitrile (cis),,c4h5n,13123.354914262369,13123.3617,-1.559,0.006785737630707445,84.21220151104993,0.0005,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},0.6578482271418582,0.2201,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-enenitrile (cis),,c4h5n,13124.18,13124.1992,-2.3072,0.019199999998818384,14.39,0.0012,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1     1, J''=1",{},0.6578761631348311,0.2201,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-1,3-diene-1-carbonitrile",,c6h5n,13135.935316333725,13136.0225,-1.6306,0.08718366627363139,48.21229127445463,0.0006,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=5     3, J''=3",{},1.3134705459715066,0.8753,False,0.0,Catalog,True,0.0,False,False,[],True
3-phenylprop-2-ynenitrile,,c9h5n,13136.62,13136.6724,-2.1788,0.052399999998669955,7.41,0.0021,0.0,0,6000,False,[],[],"N'=12, J'=10 - N''=13    11, J''=9",{},3.5218922243020536,3.0837,False,0.0,Catalog,True,0.0,False,False,"[(2E)-penta-2,4-dienal (anti), 13,136.6104]",False
λ1-oxidanylbenzene (radical),,c6h5o,13159.29,13159.29,0.0,0.0,8.542,0.05,0.0,0,6000,False,[],[],"3,0,3,3,2,0,2,2",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,[],True
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,13175.541540043438,13175.6334,-1.6688,0.09185995656298473,56.938722947016586,0.0005,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=5     3, J''=3",{},1.3204918233733551,0.881,False,0.0,Catalog,True,0.0,False,False,[],True
cylcohexadiene,,c6h8,13179.24841896303,13179.0769,-3.2116,-0.17151896303039393,9.714741047077126,0.0,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.6986066861695366,0.259,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,13184.7006579027,13184.6926,-3.1071,-0.00805790269987483,25.549970273321286,0.0006,0.0,0,6000,False,[],[],"N'=12, J'=10 - N''=11, J''=9",{},3.533594005758477,3.0938,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 13,184.6888]",False
"(E)-3-penten-1-yne, A state",,c5h6,13191.567933880127,13191.5599,-1.9402,-0.008033880127186421,59.76985528464116,0.0009,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.8800230742295725,0.44,False,0.0,Catalog,True,0.0,False,False,"[(E)-3-penten-1-yne, E state, 13,191.5735]",False
"penta-2,4-diynal",,c5h2o,13244.894078012501,13244.8883,-1.3865,-0.00577801250074117,14.160642239046233,0.0008,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=4, J''=4",{},1.325401918179009,0.8836,False,0.0,Catalog,True,0.0,False,False,[],True
"hepta-2,4,6-triynal",,c7h2o,13257.91842685311,13257.8135,-2.3352,-0.10492685310964589,18.592494966185484,0.0014,0.0,0,6000,False,[],[],"N'=12, J'=12 - N''=11, J''=11",{},4.4871330564433345,4.0449,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile (13C4),,c7h5n,13269.544528856133,13269.5188,-1.566,-0.025728856133355293,6.745871902016261,0.0003,0.0,0,6000,False,[],[],"N'=5, J'=5 - N''=6     4, J''=4",{},1.3421235032236867,0.8995,False,0.0,Catalog,True,0.0,False,False,"[umol-1499, 13,269.4748, maleonitrile, 13,269.3169]",False
